NY.GDP.PCAP.CD,SP.URB.TOTL.IN.ZS,IT.NET.USER.ZS,Avg Years Schooling,SI.POV.GINI,Country Code,Country Name,Region,IncomeGroup
-0.6839995897720909,-0.8058304597331166,-1.6769322647629323,-1.503226485043211,0.2798652056541464,CAF,Central African Republic,Sub-Saharan Africa,Low income
1.6341740958635496,1.0007825975785483,1.42422243645903,1.5046842575392823,-0.7176170672043302,CAN,Canada,North America,High income
3.657493200989744,0.6611311420360373,1.359052781484631,1.7506582668626167,-0.6817403531911767,CHE,Switzerland,Europe & Central Asia,High income
0.04778316553706376,1.2754277476043172,1.0842068452882532,0.6121499951374674,1.1539515138151646,CHL,Chile,Latin America & Caribbean,High income
-0.2358417419829091,-0.04800250999125018,0.1541225302731926,-0.030896343522107392,0.14940352144687327,CHN,China,East Asia & Pacific,Upper middle income
-0.6022410629293752,-0.38809265290055933,-0.44019638846072723,-1.1904881017606852,0.26450797890574046,CIV,Ivory Coast,Sub-Saharan Africa,Lower middle income
-0.6272736554777242,-0.14451373068681284,-0.9282604349537789,-0.663400938924968,0.2737013868716135,CMR,Cameroon,Sub-Saharan Africa,Lower middle income
-0.6804277086000475,-0.6766952234332279,-1.4778106341835464,-1.5383656292322587,0.13249661996817758,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Low income
-0.5812087778081799,0.33370921594344666,-1.5491430717479153,-0.7371931417219685,0.9801288344214406,COG,Republic of the Congo,Sub-Saharan Africa,Lower middle income
-0.3716861147079305,0.959581796313151,0.32625542330339785,0.3204950983683705,1.9462289482722996,COL,Colombia,Latin America & Caribbean,Upper middle income
-0.6308263513547068,-1.3520141370034517,-1.480431587698821,-1.05007208158125,0.12101607148396448,COM,Comoros,Sub-Saharan Africa,Lower middle income
-0.5011016618626043,0.2798133394511189,0.08682777785397648,-0.3680915711602093,0.7204412194895627,CPV,Cape Verde,Sub-Saharan Africa,Lower middle income
-0.06216006194884346,0.8733931579424475,0.6563538930650268,-0.02386851468429798,1.6054001651473435,CRI,Costa Rica,Latin America & Caribbean,Upper middle income
-0.2607575288109196,0.8051369847900383,0.06203497433110727,0.7456787430558494,-0.5266632568693187,CUB,Cuba,Latin America & Caribbean,Upper middle income
0.696541961855091,0.3514894835038722,0.9878690944565337,1.0654449551761846,-0.7684424120562978,CYP,Cyprus,Europe & Central Asia,High income
0.3952228259480296,0.6572903893757034,0.9432420481153692,1.6733521496467119,-1.835774653947607,CZE,Czechia,Europe & Central Asia,High income
1.665183194006574,0.8178857768373924,1.218087984311747,1.5222538296338057,-0.8910211849345709,DEU,Germany,Europe & Central Asia,High income
-0.5693606581772637,0.8350035369459198,-0.2432706919076525,-0.5956526689284841,0.6008521727790523,DJI,Djibouti,Middle East & North Africa,Lower middle income
2.2811779665237935,1.287191731277227,1.6034389876386266,1.1462649868109946,-1.4022643596220052,DNK,Denmark,Europe & Central Asia,High income
-0.31299760675717164,0.9504588896444337,0.5727667269022104,-0.09063288864348866,0.920752872729669,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income
-0.46852444603591664,0.5833581388651325,-0.18235123182288843,-0.47716347472301485,1.2340861408650998,DZA,Algeria,Middle East & North Africa,Upper middle income
-0.38570246752275367,0.20941744628514372,0.11445404463660185,-0.15388334818377494,1.1629206923184532,ECU,Ecuador,Latin America & Caribbean,Upper middle income
-0.5551527436363914,-0.7284155686983733,-0.2206029858296007,-0.3120094970344899,-0.8740794033172491,EGY,Egypt,Middle East & North Africa,Lower middle income
-0.6596220879160313,-0.8750624884565663,-1.68649520326461,-0.7570116190445924,0.6276650336269392,ERI,Eritrea,Sub-Saharan Africa,Low income
0.7722440661331513,0.9435383726131099,1.1430012079282004,0.7843318016638018,-0.36482937940832316,ESP,Spain,Europe & Central Asia,High income
0.3901235562672352,0.4351892425282523,1.3030918821044406,1.4308920547422814,-0.9717437914641662,EST,Estonia,Europe & Central Asia,High income
-0.6678018614162494,-1.7317025293688346,-1.2930688296474244,-1.8225710274332778,-0.38575746258266264,ETH,Ethiopia,Sub-Saharan Africa,Low income
1.6987444995553784,1.1785046979521683,1.2804241760263895,0.6332334816508962,-1.533812311003567,FIN,Finland,Europe & Central Asia,High income
-0.4098589806747055,-0.1460804712825202,0.053534584551837794,0.675400454677754,-1.0285485886516588,FJI,Fiji,East Asia & Pacific,Upper middle income
1.323923936405762,0.9479879159049184,1.0183288244989157,0.9284022928388979,-0.8401958400826038,FRA,France,Europe & Central Asia,High income
-0.3326668407680694,1.3406489204027563,0.007490806580795012,0.12371589090970314,0.06270146258175316,GAB,Gabon,Sub-Saharan Africa,Upper middle income
1.513564577586887,1.0804894062847257,1.42422243645903,1.476572942188044,-0.6697814485201258,GBR,United Kingdom,Europe & Central Asia,High income
-0.47391926668489753,-0.03429576797966308,0.2688777922933294,0.7945924317670041,-0.1376101906583531,GEO,Georgia,Europe & Central Asia,Upper middle income
-0.6010246007371318,-0.16122861464215774,-0.7462104205144258,-0.3647182133180617,0.8848761587165155,GHA,Ghana,Sub-Saharan Africa,Lower middle income
-0.6613520941108844,-1.038379528153084,-1.2321493695626602,-1.3396889079873826,-1.192983527878611,GIN,Guinea,Sub-Saharan Africa,Lower middle income
-0.6708723081991038,0.07098024724845636,-0.9913049924833603,-1.4997125706243064,-0.25121978503333814,GMB,The Gambia,Sub-Saharan Africa,Low income
-0.6669303942446612,-0.7187286354152008,-1.3532799239172493,-1.6202749743369294,-0.4156547242602908,GNB,Guinea-Bissau,Sub-Saharan Africa,Low income
-0.29581627991710724,0.5653898624332216,-0.7710032240372949,-0.5521152692782529,0.5798194491888388,GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income
0.2737265630296847,0.8826145454486101,0.6683961119189914,0.7948735449205165,-0.4933876046221223,GRC,Greece,Europe & Central Asia,High income
-0.4848970725916768,-0.3720313235937095,-0.5117413357695779,-1.2185994171119237,0.24243383403375773,GTM,Guatemala,Latin America & Caribbean,Upper middle income
-0.3908429829783122,-1.452697364085298,-0.3048985178073555,0.2642724676658939,1.0004141264697088,GUY,Guyana,Latin America & Caribbean,High income
1.6894892201857898,1.8351659692283704,1.3080504428090145,1.1743763021622329,-0.4384663349203196,HKG,Hong Kong,East Asia & Pacific,High income
-0.5808788389858954,-0.11420849116413437,-0.6774989364653317,-0.6493452812493489,1.7219994856900918,HND,Honduras,Latin America & Caribbean,Lower middle income
0.025989795596857972,-0.10388590883927455,0.7413577908577206,1.1462649868109946,-1.103291742845728,HRV,Croatia,Europe & Central Asia,High income
-0.6329730793875153,-0.20930516892185833,-0.873716267203467,-1.0288480384910654,-0.12480419690643563,HTI,Haiti,Latin America & Caribbean,Lower middle income
0.06382897762804862,0.5400176175861692,0.8929480752546918,1.3395302798507573,-1.1062814690134908,HUN,Hungary,Europe & Central Asia,High income
-0.5117227401730342,-0.19469419376646327,-0.651289401312584,-0.15036943376486991,-0.14059991682611525,IDN,Indonesia,East Asia & Pacific,Upper middle income
-0.6091896748437807,-1.136618639905627,-1.1343948871010623,-0.6317757091548251,-0.42761362893134164,IND,India,South Asia,Lower middle income
3.1068674246481924,0.17707992038974726,1.1741693037855219,1.4027807393910432,-0.9119492681089104,IRL,Ireland,Europe & Central Asia,High income
-0.44829811111864104,0.6884998620421905,0.32483869167351964,0.2958976974360375,-0.18245608317479423,IRN,Iran,Middle East & North Africa,Upper middle income
-0.4461408442120857,0.5051733067376416,-0.6845825946147227,-0.3084955826155852,0.5730875824344279,IRQ,Iraq,Middle East & North Africa,Upper middle income
2.74105843181011,1.5565189160809951,1.6565664237590605,1.058417126338375,-1.6264938222042131,ISL,Iceland,Europe & Central Asia,High income
1.3951114104592937,1.4921840708195557,1.0615391392102018,1.5046842575392823,0.17631105695673926,ISR,Israel,Middle East & North Africa,High income
0.9935696520737847,0.4988526275343881,0.46367839140158695,0.5594412788538962,-0.34689102240174585,ITA,Italy,Europe & Central Asia,High income
-0.4287424309465332,-0.1615956795817232,0.15128906701343592,0.6437752249076104,-0.2960656775497793,JAM,Jamaica,Latin America & Caribbean,Upper middle income
-0.49255611611617617,1.4205705963906314,0.3602569824204755,0.5453856211782767,0.3362414754242608,JOR,Jordan,Middle East & North Africa,Lower middle income
1.314487615422811,1.4563459987931797,1.4029714620108564,1.2516824193781377,-0.7531798599698667,JPN,Japan,East Asia & Pacific,High income
-0.22991424311055358,-0.07393878145275723,0.8731138324363968,1.1568067300677087,-1.5128842278292276,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income
-0.6169403122434185,-1.45174836692447,-1.1768968359974092,-0.666914853343873,0.4812631260685408,KEN,Kenya,Sub-Saharan Africa,Lower middle income
-0.641724599260854,-1.022586782948356,-0.07751309121189928,0.9389440360956126,-1.4172129904608188,KGZ,Kyrgyzstan,Europe & Central Asia,Lower middle income
-0.6085404780379514,-1.6121736511214821,-0.7388611251844325,-1.1658907008283521,0.01646534739730608,KHM,Cambodia,East Asia & Pacific,Lower middle income
0.9135395996728066,1.0078195010541247,1.492225554693185,1.4098085682288533,-0.4978721938737666,KOR,South Korea,East Asia & Pacific,High income
0.8619302939615936,1.8351659692283704,1.4546821665014118,-0.5966365649657773,-0.29107781772656394,KWT,Kuwait,Middle East & North Africa,High income
-0.5805384999266058,-1.1025979869702711,-0.7823370770763209,-1.0604732682612086,0.18229050929226362,LAO,Laos,East Asia & Pacific,Lower middle income
-0.26181358877927263,1.3172641979114006,0.930491463446465,0.310972390293137,0.7940906321939222,LBN,Lebanon,Middle East & North Africa,Lower middle income
-0.6697195156056929,-0.37136881614181044,-1.2874019031279114,-1.3486142506114005,-0.34091157006622147,LBR,Liberia,Sub-Saharan Africa,Low income
-0.22400468980421062,0.9320250674355125,-0.06625715841251625,-0.013326771427583546,2.0144445336667505,LBY,Libya,Middle East & North Africa,Upper middle income
-0.4858308226454874,-1.8174703859795485,-0.9665121889604914,0.7105395988668016,0.13744461677582245,LKA,Sri Lanka,South Asia,Lower middle income
-0.6490401443229008,-1.399544570275506,-0.5648687718900117,-0.7688183714921117,1.0941569904599093,LSO,Lesotho,Sub-Saharan Africa,Lower middle income
0.1851350525765972,0.3816425253686823,0.8879895145501179,1.0021944956358986,-0.11369238131625035,LTU,Lithuania,Europe & Central Asia,High income
5.063136729945593,1.4194873071787422,1.606272450898383,1.0373336398249462,-0.574110211151718,LUX,Luxembourg,Europe & Central Asia,High income
0.09711931527361255,0.40665665807957274,1.058705675950445,0.9178605495821838,-0.4246239027635795,LVA,Latvia,Europe & Central Asia,High income
-0.532445181727474,0.12987178804023852,0.47288714699579515,-1.0815567547746372,0.2633444771387857,MAR,Morocco,Middle East & North Africa,Lower middle income
-0.5218045435977302,-0.735067501627576,0.27383635299790327,0.8300126891095642,-1.7042267025660451,MDA,Moldova,Europe & Central Asia,Upper middle income
-0.6808527647192544,-1.0062479167359808,-1.6075124148988986,-1.1617442818140429,0.3622720245915826,MDG,Madagascar,Sub-Saharan Africa,Low income
-0.1492261796497244,-0.8783481673058497,0.48209590259000334,-0.7090818263707305,-1.088343112006914,MDV,Maldives,South Asia,Upper middle income
-0.19147575042422588,0.9338782977401495,0.26108576832899916,0.2642724676658939,1.3258607684615247,MEX,Mexico,Latin America & Caribbean,Upper middle income
-0.38974421491803857,-0.054860357398745584,0.83840390750438,0.9897903777371655,-0.5113259616286985,MKD,North Macedonia,Europe & Central Asia,Upper middle income
-0.6654386866152192,-0.7805029789030842,-1.2023980053352177,-2.132217166027167,-0.23627115419452405,MLI,Mali,Sub-Saharan Africa,Low income
0.8396303803310665,1.5910230204001699,1.0147869954242204,0.8721796621364213,-1.2109218848851877,MLT,Malta,Middle East & North Africa,High income
-0.6390377747043842,-1.2831581260229716,-1.012555966931534,-1.12020981338259,-0.475449247615546,MMR,Burma/Myanmar,East Asia & Pacific,Lower middle income
-0.29711010180003705,0.33455973226683017,0.6726463068086262,0.8344050821331943,-0.029980048618892398,MNE,Montenegro,Europe & Central Asia,Upper middle income
-0.5014453877217863,0.4195307893745837,-0.6562479620171578,0.40834295884099003,-0.7594732335530091,MNG,Mongolia,East Asia & Pacific,Upper middle income
-0.6790955495083243,-1.0539305476659035,-1.5204542562428809,-2.146272823702786,1.9013830557558575,MOZ,Mozambique,Sub-Saharan Africa,Low income
-0.6198857297029572,-0.2772121827415105,-1.0869343775001412,-1.2326550747875427,-0.8342163877470784,MRT,Mauritania,Sub-Saharan Africa,Lower middle income
-0.14822200085814877,-0.8120884693125414,0.13216319001007978,0.2888698685982275,-0.1166821074840136,MUS,Mauritius,Sub-Saharan Africa,Upper middle income
-0.6786735641013576,-1.8923874448645643,-1.5594143760645325,-1.134265471058209,0.6008521727790523,MWI,Malawi,Sub-Saharan Africa,Low income
-0.17489231848347592,0.7352514014180935,0.9637846567486035,0.844068346785183,0.5335833340043906,MYS,Malaysia,East Asia & Pacific,Upper middle income
-0.4513459753824073,-0.44833606700635176,-0.5188249939189692,-0.6563731100871586,3.216862569571478,NAM,Namibia,Sub-Saharan Africa,Upper middle income
-0.678146285537321,-1.908636783042899,-1.5395801332462373,-2.16384239579731,-0.04193895328994429,NER,Niger,Sub-Saharan Africa,Low income
-0.5924049754972285,-0.42504982535244074,-0.9169265819147531,-1.360666977068244,-0.31101430838859334,NGA,Nigeria,Sub-Saharan Africa,Lower middle income
-0.5973474141330767,-0.030902655489531142,-0.8000462224497988,-0.5017608756553481,0.5126104049375311,NIC,Nicaragua,Latin America & Caribbean,Lower middle income
1.9026922093488672,1.4345369697009356,1.4249308022739688,1.1778902165811376,-1.3663876456088517,NLD,Netherlands,Europe & Central Asia,High income
3.2758612175750086,1.0232451813192873,1.5984804269340527,1.248168504959233,-1.4829869661515995,NOR,Norway,Europe & Central Asia,High income
-0.6518233851234028,-1.7752489651260908,-0.9551783359214655,-1.3380725073546862,0.08865228571793195,NPL,Nepal,South Asia,Lower middle income
1.4635231582648964,1.229598346979031,1.2676735913574848,1.0338197254060415,-0.8196713699409119,NZL,New Zealand,East Asia & Pacific,High income
0.2641105204827029,1.095592785627343,1.0409965305769675,0.374925632717206,0.5990857429015989,OMN,Oman,Middle East & North Africa,High income
-0.6297249770568037,-1.0093634923205872,-1.344071168323041,-1.0604732682612086,-1.0659201657486927,PAK,Pakistan,South Asia,Lower middle income
0.10128601259415505,0.3745698106794898,0.22141728269240868,0.43294035977332357,1.8595268894071797,PAN,Panama,Latin America & Caribbean,High income
-0.35890593500767015,0.8380206316930813,-0.05201192187409084,0.2958976974360375,0.7862151951803444,PER,Peru,Latin America & Caribbean,Upper middle income
-0.5438453672487161,-0.5507829963587941,-0.38636058652535415,0.13777154858532198,0.8774018432971089,PHL,Philippines,East Asia & Pacific,Lower middle income
-0.5760471498244714,-2.0540840271449508,-1.4058760856764787,-1.3275307640979719,0.0789655729343819,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income
0.03136374017926067,0.05047832745320201,0.8206947621309015,1.153292815648804,-1.0823636596713886,POL,Poland,Europe & Central Asia,High income
-0.18707295053778283,0.12033705241493473,0.5083762743242448,0.8412572152500576,-0.644697645972595,PRK,North Korea,East Asia & Pacific,Low income
0.4177476491267648,0.2525520530858134,0.7328574010784513,-0.18199466353501323,-0.5113259616286985,PRT,Portugal,Europe & Central Asia,High income
-0.3935366595709559,0.10315662268258015,0.27171125555308584,-0.16442509144048906,1.42900632124934,PRY,Paraguay,Latin America & Caribbean,Upper middle income
-0.5215158450984246,0.7562994422209943,0.3935501757226139,0.45019367957014456,-0.5800896634872424,PSE,Palestine/West Bank,Middle East & North Africa,Lower middle income
2.757211231719281,1.7936339142370235,1.5970636953041744,0.13777154858532198,-0.3708088317438486,QAT,Qatar,Middle East & North Africa,High income
-0.1352450559895904,-0.2257246103648699,0.45376126999243876,0.9248883784199932,-0.32895266539517065,ROU,Romania,Europe & Central Asia,High income
-0.17019390951185617,0.6849635046975945,0.8738221982513353,1.2270850184458042,-0.2452403326978127,RUS,Russia,Europe & Central Asia,High income
-0.6660954913195449,-1.8738999058352197,-1.235691198637356,-1.292391619908924,0.9147734203941436,RWA,Rwanda,Sub-Saharan Africa,Low income
0.5792630437878796,1.102038804078253,1.1925868149739383,0.17291069277436966,0.878709848495505,SAU,Saudi Arabia,Middle East & North Africa,High income
-0.6563828425124828,-1.1016848010230587,-1.1003933279839846,-1.696491778082974,0.3382396090797171,SDN,Sudan,Sub-Saharan Africa,Low income
-0.6355681048742534,-0.5485806067213997,-0.7341682016604608,-1.8616457557714987,0.10754735509819431,SEN,Senegal,Sub-Saharan Africa,Lower middle income
2.498370801142956,1.8351659692283704,1.1741693037855219,0.9740831802846603,-0.7535834730025133,SGP,Singapore,East Asia & Pacific,High income
-0.5932615063860669,-1.5988787380664813,-1.2470250516763817,-0.9208303092539325,0.12804192797820974,SLB,Solomon Islands,East Asia & Pacific,Lower middle income
-0.6613068828545838,-0.7769755743618922,-1.4018738188220727,-1.3380725073546862,-0.2811170467109652,SLE,Sierra Leone,Sub-Saharan Africa,Low income
-0.4945956343139678,0.5481557158804423,-0.5344090418476297,-0.09414680306239367,0.2420850326475199,SLV,El Salvador,Latin America & Caribbean,Upper middle income
-0.6800644589497442,-0.6539192915733473,-1.7705073889163896,-0.8742358040592542,0.659998922131291,SOM,Somalia,Sub-Saharan Africa,Low income
-0.3540383333315136,-0.13624134034147906,0.6669793802891135,0.9881388379602791,-0.08977457197414869,SRB,Serbia,Europe & Central Asia,Upper middle income
-0.6494062408151958,-1.7745685520673833,-1.6805449304191216,-1.376163339655614,0.9745679437493988,SSD,South Sudan,Sub-Saharan Africa,Low income
-0.6217255106212749,0.5785057194201415,-0.6420806457183758,-0.23368434463710225,0.4663144952297278,STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income
-0.35261161585825995,0.3158036091353642,-0.03642787394543009,0.13211414637088473,1.1485949210979236,SUR,Suriname,Latin America & Caribbean,Upper middle income
0.23153441922518875,-0.23381794464212297,1.0176204586839763,1.6803799784845213,-1.9374253436515412,SVK,Slovakia,Europe & Central Asia,High income
0.5183523909431941,-0.21111363520947454,0.9283663660016476,1.3535859375263768,-1.928456165148253,SVN,Slovenia,Europe & Central Asia,High income
2.0348626045420075,1.2594111823144878,1.4001379987511,1.2657380770537572,-1.2258705157240013,SWE,Sweden,Europe & Central Asia,High income
-0.5143055344191916,-1.583336671357066,-0.6130376473058717,-1.0464176105855896,2.544174181824854,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income
0.2028926102811294,-0.12279422962860949,0.4240099057649962,0.8088589243077549,-0.8192677569082644,SYC,Seychelles,Sub-Saharan Africa,High income
-0.6581584175096417,-0.24648616145884117,-0.6817491313549663,-0.4701356458852051,0.29070794588923365,SYR,Syria,Middle East & North Africa,Low income
-0.6700044912091153,-1.617142457010725,-1.622458933594114,-1.5840113775338314,-0.012041691612316148,TCD,Chad,Sub-Saharan Africa,Low income
-0.6641084936793646,-0.7983906801043587,-1.36234700634847,-0.8953192905726837,0.7727614274254115,TGO,Togo,Sub-Saharan Africa,Low income
-0.36475172870528894,-0.438998293055937,0.02732504939909038,-0.016840685846488252,-0.2183327971879478,THA,Thailand,East Asia & Pacific,Upper middle income
-0.6611135515219368,-1.432446122785357,-1.1110188152080713,0.7948735449205165,-0.5352437709708012,TJK,Tajikistan,Europe & Central Asia,Lower middle income
-0.39184745402065785,-0.3507594627057078,-1.1960227130007652,-0.7566953667468908,0.3705984119688,TKM,Turkmenistan,Europe & Central Asia,Upper middle income
-0.6357963611087218,-1.2886730529198611,-0.9898882608534821,-1.1999053924033503,0.1819018448904596,TLS,Timor-Leste,East Asia & Pacific,Lower middle income
0.24272949649573833,-0.2584918708236603,0.6513953323604524,0.9108327207443743,-0.6824877847331167,TTO,Trinidad and Tobago,Latin America & Caribbean,High income
-0.5110719067574491,0.43175136602110026,0.16403965168234003,-0.19605032121063204,-0.714627341036568,TUN,Tunisia,Middle East & North Africa,Lower middle income
-0.1676808151119578,0.699610291066606,0.44171905113847415,-0.3471486412235379,0.8450131431463442,TUR,Türkiye,Europe & Central Asia,Upper middle income
-0.6539570653568848,-1.1615253389756697,-1.3405293392483453,-0.7828740291677309,0.43641723355209966,,,,
-0.6640951061372782,-1.6025762458723503,-1.6298967746509747,-0.8215270877756833,0.7727614274254115,TZA,Tanzania,Sub-Saharan Africa,Lower middle income
-0.5643931617384296,0.4589947467795971,0.24195989132564302,1.0935562705274229,-1.7550520474180122,UGA,Uganda,Sub-Saharan Africa,Low income
0.24389529760901435,1.6219907673747476,0.7512749122668683,0.046409773693797715,0.32280763917711464,UKR,Ukraine,Europe & Central Asia,Upper middle income
2.474804803577438,1.0321532207063089,1.1755860354153997,1.8068808975650932,0.553016554094848,URY,Uruguay,Latin America & Caribbean,High income
-0.5846081635112239,-0.3774209112429421,0.03228361010366422,0.8109672729590998,-1.1934419525576718,USA,United States of America,North America,High income
-0.5697359809756608,1.3065029282197436,0.2832812305304248,0.13074371974751256,0.10753240646734968,UZB,Uzbekistan,Europe & Central Asia,Lower middle income
-0.5498072282111857,-1.0648350622120255,0.2497519152899733,-0.3120094970344899,-0.31101430838859334,VEN,Venezuela,Latin America & Caribbean,Upper middle income
-0.5471038210358664,-1.5144896131799896,-0.7837538087061992,-0.7308680957679409,-0.7893704952306373,VNM,Vietnam,East Asia & Pacific,Lower middle income
-0.4959111685616096,0.3653990960405948,1.2319011177030597,1.1206485506971786,-1.5218534063325162,VUT,Vanuatu,East Asia & Pacific,Lower middle income
-0.6598013964012425,-1.0288179341175683,-0.946914068080509,-1.5313378003944493,0.16653465238815335,XKX,Kosovo,Europe & Central Asia,Upper middle income
-0.37322953933335956,0.3062957319202725,0.24691845203021687,0.5805247653673243,1.8682543983785747,YEM,Yemen,Middle East & North Africa,Low income
-0.6353974934322656,-0.7171529420160898,-1.3816145565148141,-0.2522729519131086,2.72355775189062,ZAF,South Africa,Sub-Saharan Africa,Upper middle income
-0.5992779922694809,-1.1968172899943998,-0.9743042129248216,-0.15036943376486991,1.4529241305914418,ZMB,Zambia,Sub-Saharan Africa,Lower middle income
